name;description;long;lat;idquartier;largeur;longueur;adresse
kml_318;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>247</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Albert 1er (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>su";-1.68883785092469;48.0894766776331;;4.8;7;sur parking piscine  près salle de sport  -  Albert 1er (boulevard)
kml_319;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>266</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Bulgarie (boulevard de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à";-1.65928854147151;48.0845563489277;;2.4;6;à proximité du n° 6  angle square de Sofia  -  Bulgarie (boulevard de)
kml_32;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>120</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pierre Martin (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dr";-1.6671004894114;48.1022453142374;;3.4;4.5;au droit du n° 14bis  -  Pierre Martin (rue)
kml_320;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>270</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Hautes-Ourmes (square des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <t";-1.64922987083611;48.0880851689703;;2.5;5.5;au n° 1  -  Hautes-Ourmes (square des)
kml_321;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>272</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Général Nicolet (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.6805665804965;48.0918325972769;;3.3;5;au N° 16  -  Général Nicolet (rue du)
kml_322;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>213</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Asturies  (allée des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à p";-1.67358923104077;48.0852020045235;;1.7;6;à proximité du n° 10  -  Asturies  (allée des)
kml_323;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>276</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Canada (avenue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au N° ";-1.68143658222227;48.087828943401;;2.7;5.3;au N° 13  -  Canada (avenue du)
kml_324;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>278</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Frédéric Le Guyader (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.69889387632175;48.086158593618;;3.5;5;au N° 34bis  -  Frédéric Le Guyader (rue)
kml_325;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>292</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Victor Rault (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°1";-1.68685779492211;48.0927272383812;;2;5;au n°1  -  Victor Rault (rue)
kml_326;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>192</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pays-Bas (avenue des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à p";-1.66113420414299;48.0860458084637;;2.4;5;à proximité du n° 8  -  Pays-Bas (avenue des)
kml_327;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>298</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Albert 1er (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>su";-1.68406365165856;48.089372184412;;3.3;5;sur parking privé ? au n° 24  -  Albert 1er (boulevard)
kml_328;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>300</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Bulgarie (boulevard de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>p";-1.6565454313169;48.0845209840071;;2.4;6;proche du n° 2 Rue du Parnasse  -  Bulgarie (boulevard de)
kml_329;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>301</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pierre Gilles (place)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à 5";-1.68331278956011;48.0824623495926;;3.8;4.4;à 50m de l'entrée à droite  -  Pierre Gilles (place)
kml_33;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>1282</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Rabelais (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant le";-1.67695711985693;48.0973040565921;;1.9;5;devant le n° 17  -  Rabelais (rue)
kml_330;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>590</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Volga (rue de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° 9";-1.65257553746645;48.0857706885658;;2;5;au n° 9 du square de Transylvanie  -  Volga (rue de la)
kml_331;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>591</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Roumanie (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face au";-1.65399405927609;48.0852358523124;;2.5;8.5;face au groupe scolaire  -  Roumanie (rue de)
kml_332;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>214</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Norvège (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au droit";-1.68324521626621;48.0867616627872;;2.3;5;au droit du n° 12  -  Norvège (rue de)
kml_333;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>217</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Canada (avenue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face a";-1.68242822393164;48.0889472169806;;4.1;5;face au n° 4  -  Canada (avenue du)
kml_334;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>219</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Balkans (parc des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dro";-1.6543839563523;48.0856331320286;;1.9;5;au droit du n° 12  -  Balkans (parc des)
kml_335;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>220</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Balkans (parc des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dro";-1.65464204639004;48.0853873549844;;1.9;5;au droit du n° 11  -  Balkans (parc des)
kml_336;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>189</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis Volclair (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <t";-1.66351304036131;48.0881737245338;;3.3;4.5;devant le n° 12 St Benoit  -  Louis Volclair (boulevard)
kml_337;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>221</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Balkans (parc des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dro";-1.65533472830655;48.0860269140105;;1.9;5;au droit du n° 16  -  Balkans (parc des)
kml_338;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>244</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Italie (avenue d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face a";-1.66786730195571;48.0879443250519;;3;5.8;face au n° 2  -  Italie (avenue d')
kml_339;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>245</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Albert 1er (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>de";-1.69007504477955;48.0893591791407;;4.8;7;devant l'entrée de la piscine  -  Albert 1er (boulevard)
kml_34;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>136</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Rabelais (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au droit d";-1.67721894156728;48.0984632894858;;2;5;au droit du n° 16  -  Rabelais (rue)
kml_340;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>246</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Albert 1er (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>su";-1.68892549535304;48.0892390501666;;4.8;7;sur parking piscine (au sud  près salle de sport)  -  Albert 1er (boulevard)
kml_341;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>256</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Conwoïon (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <t";-1.68929399901149;48.1021210655772;;3.7;5.5;de chaque coté de l'entrée du quartier Foch  -  Saint-Conwoïon (boulevard)
kml_342;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>257</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Conwoïon (Boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <t";-1.68851501567854;48.1050243268289;;3.3;5;au N°16 - parking face cité judiciaire  -  Saint-Conwoïon (Boulevard)
kml_343;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>258</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Sapeur Michel Jouan (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> ";-1.69171907849842;48.1066985943721;;2.6;4.4;Face au N°13  -  Sapeur Michel Jouan (rue du)
kml_344;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>2</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pré-Botté (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face au ";-1.6771909037653;48.1093443625848;;1.8;5.4;face au n° 7  -  Pré-Botté (rue du)
kml_345;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>3</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Parlement de Bretagne (place du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th";-1.67835369883851;48.1122622624797;;1.8;4.8;au droit du n° 9  -  Parlement de Bretagne (place du)
kml_346;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>5</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Victor Hugo (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au droit ";-1.67631735285172;48.1123807483202;;1.8;5;au droit du n° 8  -  Victor Hugo (rue)
kml_347;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>6</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Motte (contour de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dr";-1.67529372660036;48.1133011060997;;1.8;5.8;au droit du n° 7  -  Motte (contour de la)
kml_348;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>7</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Malo (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>angle r";-1.68071513699801;48.1151023221543;;3.8;5.5;angle rue Saint-Malo et échange  -  Saint-Malo (rue de)
kml_349;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>8</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Borderie (rue de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face a";-1.67547363660061;48.1159758444039;;1.8;5.8;face au n° 1  -  Borderie (rue de la)
kml_35;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>599</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>René Brice (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au N° 7<";-1.67081519221489;48.0923259048288;;1.9;6;au N° 7  -  René Brice (rue)
kml_350;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>57</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>La Tour d'Auvergne (boulevard de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</";-1.68439311028259;48.107067119408;;2.3;5.4;au droit du n° 13  -  La Tour d'Auvergne (boulevard de)
kml_351;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>12</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Hoche (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° 15</td> ";-1.67735903556548;48.1143119661748;;1.8;5.4;au n° 15  -  Hoche (rue)
kml_352;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>15</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Liberté (boulevard de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.67879468294522;48.1074979261441;;2;5.4;angle rue Jules Simon  au N° 24  -  Liberté (boulevard de la)
kml_353;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>16</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Jules Simon (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face aux";-1.67917569799997;48.1077938799169;;1.9;5.9;face aux  n° 23  -  Jules Simon (rue)
kml_354;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>17</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Honoré Commeurec (place)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>a";-1.67957928570598;48.1085046678234;;3.9;4.4;au droit du n° 1  -  Honoré Commeurec (place)
kml_355;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>18</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Jules Simon (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Au droit";-1.67922273098902;48.1091979833607;;1.8;5.7;Au droit du N°2  -  Jules Simon (rue)
kml_356;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>19</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Jules Simon (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face au ";-1.6792012389495;48.1086959278335;;1.7;5.6;face au n° 9  -  Jules Simon (rue)
kml_357;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>20</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Jean  Janvier (avenue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au ";-1.67370556422967;48.1090338911391;;4;5.3;au doit du n° 7  -  Jean  Janvier (avenue)
kml_358;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>21</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Mairie (place de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Angle";-1.6798201360207;48.1110030747337;;3.3;5;Angle Sud-Ouest  -  Mairie (place de la)
kml_359;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>26</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Magenta (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Sécuri";-1.67423751613579;48.1061226558544;;3.8;4;Sécurité sociale  coté opposé face au n°13 boulevard Magenta  -  Magenta (boulevard)
kml_36;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>768</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>René Desfontaines (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>a";-1.66187934027438;48.0988168871728;;1.9;5;au n° 20  -  René Desfontaines (rue)
kml_360;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>31</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Plélo (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au  droit d";-1.68020467616127;48.1060029749282;;1.9;6;au  droit du n° 10  -  Plélo (rue de)
kml_361;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>32</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Saint-Aubin (contour)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n";-1.6799857611648;48.1153041499293;;3.5;5.2;au n° 8  -  Saint-Aubin (contour)
kml_362;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>33</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Honoré Commeurec (place)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>a";-1.67976374407761;48.1083510108657;;2.2;4.7;au doit du n° 13  -  Honoré Commeurec (place)
kml_363;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>34</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pré Perché (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dro";-1.68135543477117;48.1068741601301;;1.9;5.2;au droit du  n° 7  -  Pré Perché (rue du)
kml_364;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>35</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Papier Timbré (rue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au ";-1.6837376424112;48.1045093204665;;1.9;5.2;au droit du n° 16  -  Papier Timbré (rue du)
kml_365;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>37</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Jean  Janvier (avenue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au ";-1.67322919681648;48.106415129612;;2;4.7;au droit du n°12  -  Jean  Janvier (avenue)
kml_366;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>38</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Liberté (boulevard de la)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.68370218196316;48.108345183705;;1.9;5;au droit du n° 49  -  Liberté (boulevard de la)
kml_367;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>40</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Thiers (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face au n° 16";-1.68313716696673;48.1064334796215;;1.9;9;face au n° 16  -  Thiers (rue)
kml_368;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>41</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Marcel Viaud (allée)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dr";-1.68155775901533;48.1035002235871;;2;5;au droit du n° 2  -  Marcel Viaud (allée)
kml_369;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>42</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Colombier (boulevard du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>a";-1.68020017867705;48.1024313340139;;2;5;au droit du°19  -  Colombier (boulevard du)
kml_37;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>357</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>René Desfontaines (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>a";-1.66383912789456;48.0986038619206;;1.9;6;angle rue de Riaval  -  René Desfontaines (rue)
kml_370;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>43</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Magenta (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dro";-1.67375190800416;48.1051610555957;;1.8;6.3;au droit du n°29  -  Magenta (boulevard)
